code,name,mapped_to,type,resolution,climate,ozone,radiation,photo_ox,pm,ht_nc,ht_c,acid,e_fw,e_m,e_t,ecotox,land,water,energy,mater,cc_bio,cc_fos,cc_luc
25557,Brick à l'oeuf,"Fritter, filled with eggs (filo pastry)",,mapped,-0.1334,-0.1234,0.2788,-0.0947,-0.8571,0.0515,5.2555,0.7874,-0.1971,-0.397,0.5728,3.8531,-0.1348,-48.5187,0.6312,0.1416,0.2615,-0.1264,-0.3344
25558,Brick au boeuf,"Fritter, filled with beef (filo pastry)",,mapped,-0.1334,-0.1234,0.2788,-0.0947,-0.8571,0.0515,5.2555,0.7874,-0.1971,-0.397,0.5728,3.8531,-0.1348,-48.5187,0.6312,0.1416,0.2615,-0.1264,-0.3344
25559,Brick à la pomme de terre,"Fritter, filled with potatoes (filo pastry)",,mapped,-0.1334,-0.1234,0.2788,-0.0947,-0.8571,0.0515,5.2555,0.7874,-0.1971,-0.397,0.5728,3.8531,-0.1348,-48.5187,0.6312,0.1416,0.2615,-0.1264,-0.3344
25560,Tourte au riesling,Riesling wine and pork pie,,mapped,-0.1485,-0.2046,-0.0358,-0.0146,-0.5285,0.0669,26.7036,0.3392,0.0155,-0.2721,0.0466,3.9111,-0.4793,-51.5935,0.6989,-0.1417,0.0383,-0.1764,-0.2489
25561,Tarte à la tomate,Tomato tart,,mapped,-0.0503,-0.0708,0.1238,-0.1145,-0.4455,0.8678,0.7389,0.0768,0.0029,-0.1368,-0.0391,8.5844,-0.1971,-2.7684,0.7383,-0.1757,0.0448,-0.1437,-0.288
25562,"Crêpe ou Galette complète (œuf, jambon, fromage)","Crepe or buckwheat crepe, filled with egg, ham and cheese",,mapped,-0.095,-0.1562,0.0431,-0.2742,-1.1776,-0.3646,7.1373,0.5429,-0.3559,-0.3948,0.0316,2.4586,-0.3738,-11.8186,0.8164,-0.1345,0.1821,-0.3817,-0.3284
25564,Tarte aux noix de Saint-Jacques,Scallops tart,,mapped,0.051,-0.2345,0.242,-0.0235,-0.1804,1.1565,-0.0028,0.0502,-0.1927,-0.1278,0.0314,8.2457,0.0118,-78.8184,0.5067,0.1086,-0.193,-0.0089,-0.1658
25565,Yakitori (brochettes japonaises grillées en sauce),"Yakitori (grilled meat on skewers, Japanese-style, with sauce)",,mapped,-0.2722,0.0908,0.0678,0.0216,-1.1322,-0.9872,5.3001,0.6878,-0.3567,-0.501,-0.0165,1.7762,-0.8648,-4.0013,0.9736,-0.173,-0.0604,-0.5227,-0.5317
25566,"Brochette de porc, crue","Pork on skewer, raw",,mapped,-0.1973,-0.2206,0.2784,-0.5291,-1.1716,-1.121,5.8234,0.5976,-0.3896,-0.5821,-0.088,1.4654,-0.7164,-4.5941,0.99,-0.272,0.1947,-0.5128,-0.5352
25568,Pastilla au poulet,"Pastilla, filled with chicken (pie)",,mapped,-0.1275,0.1859,-0.0947,-0.262,-0.675,2.3023,2.6871,0.8782,-0.0991,-0.3038,0.2292,3.0436,-0.5236,-4.5729,0.945,-0.0578,0.8978,-0.0286,-0.0137
25570,"Pizza aux lardons, oignons et fromage","Pizza, lardoons onions and cheese",,mapped,-0.2768,-0.1704,-0.2905,-0.1848,-0.8913,0.2524,8.0177,0.4601,-0.3469,-0.1727,0.1006,2.7275,-0.4657,-25.3348,0.6948,-0.2057,0.4191,-0.2206,-0.2344
25572,Crêpe ou Galette aux noix de St Jacques,"Crepe or buckwheat crepe, filled with scallops",,mapped,-0.0909,0.2887,-0.3824,-0.0658,-0.1743,0.5671,1.3147,0.0183,-0.1917,-0.2857,-0.1339,8.2294,-0.388,-10.1414,0.7326,-0.1937,0.0362,-0.1377,-0.2424
25574,"Sandwich pain de mie complet, jambon, crudités, fromage optionnel","Sandwich made with wholemeal loaf bread, ham, raw vegetables, cheese (optional)",,mapped,-0.2007,-0.4151,-0.0507,-0.2479,-1.4381,0.5017,6.7033,1.0356,-0.2659,-0.7772,-0.2416,2.4117,-0.7027,-1.6487,0.8561,-0.0026,0.2349,-0.5056,-0.4096
25575,"Sandwich pain de mie complet, thon, crudités, mayonnaise","Sandwich made with wholemeal loaf bread, tuna, raw vegetables and mayonnaise",,mapped,-0.1986,-0.3871,-0.0502,-0.1759,-0.4238,1.2953,2.5156,0.6272,-0.1522,0.1353,0.2183,10.3891,-0.3162,3.8497,0.7508,-0.1465,-0.0986,0.0327,-0.4065
25576,"Sandwich pain de mie complet, jambon, fromage","Sandwich made with wholemeal loaf bread, ham and cheese",,mapped,-0.1704,0.0198,0.2645,0.1502,-1.1186,-0.6135,7.9473,0.3281,-0.2906,-0.1901,0.003,2.0133,-0.7243,-4.3796,0.8034,0.0175,0.2302,-0.4741,-0.1777
25577,"Sandwich pain de mie complet, poulet, crudités, mayonnaise","Sandwich made with wholemeal loaf bread, chicken, raw vegetables and mayonnaise",,mapped,-0.2844,0.2168,-0.0644,-0.3195,-0.801,0.464,3.6081,1.2679,-0.1801,0.0001,0.2073,3.498,-0.3099,-8.2206,1.0671,-0.0611,0.9743,-0.3821,-0.072
25581,"Crêpe ou Galette fourrée béchamel champignon, cuite","Crepe or buckwheat crepe, filled with mushrooms and bechamel sauce, cooked",,mapped,-0.1918,-0.1247,0.2275,-0.271,-0.9699,-0.6205,7.3476,0.4151,-0.2986,-0.1523,0.0211,2.2884,-0.9285,-11.7617,0.7705,-0.1442,-0.0498,-0.1538,-0.2159
25582,"Nem ou Pâté impérial, au poulet, cuit","Egg roll or Nem, with chicken, cooked",,mapped,-0.143,-0.357,-0.2603,-0.0416,-1.1747,-0.0395,6.0045,0.8016,-0.1467,-0.0698,-0.1783,3.9826,-0.9071,-48.4682,0.6519,0.0076,0.2561,-0.1398,-0.2758
25583,"Nem ou Pâté impérial, au porc, cuit","Egg roll or Nem, with pork, cooked",,mapped,-0.143,-0.357,-0.2603,-0.0416,-1.1747,-0.0395,6.0045,0.8016,-0.1467,-0.0698,-0.1783,3.9826,-0.9071,-48.4682,0.6519,0.0076,0.2561,-0.1398,-0.2758
25584,"Nem ou Pâté impérial, aux crevettes et/ou au crabe, cuit","Egg roll or Nem, with shrimp and/or crab, cooked",,mapped,-0.143,-0.357,-0.2603,-0.0416,-1.1747,-0.0395,6.0045,0.8016,-0.1467,-0.0698,-0.1783,3.9826,-0.9071,-48.4682,0.6519,0.0076,0.2561,-0.1398,-0.2758
25587,"Parmentier de canard, cuit","Shepherd's pie with duck, cooked",,mapped,-0.0268,-0.1608,-0.059,-0.1966,-0.7223,0.8652,5.2699,0.4607,-0.346,-0.2267,-0.1141,4.1219,-0.5314,-10.6977,0.8886,0.0164,-0.1958,-0.2388,-0.1477
25588,"Gratin de légumes en sauce blanche type béchamel, cuit",Vegetables au gratin (oven grilled) in bechamel sauce,,mapped,0.0686,-0.7504,-0.0179,-0.1468,-0.2544,0.5337,2.8972,0.2292,-0.2014,-0.1023,-0.077,7.0297,-0.0014,-14.7535,0.659,-0.2089,0.0912,-0.3358,-0.1186
25589_1,"Boulette végétale au soja et/ou blé, préemballée","Plant-based ball with wheat and/or soybean, prepacked",,mapped,-0.3372,-0.1105,0.0326,-0.1711,-1.1827,1.628,2.968,3.2035,-0.2037,-0.4698,0.8669,4.3372,-0.5519,-13.2588,0.6352,-0.3903,-0.0579,-0.3132,-0.2738
25589_2,Boulettes aux légumes (sans viande),Vegetable ball (without meat),,mapped,-0.4073,-0.218,0.0045,-0.214,-1.5962,3.614,6.7287,5.0103,-0.3084,-0.1739,1.3185,3.6048,-0.515,-5.101,0.634,-0.5624,1.0154,-0.3582,-0.5721
25590,"Falafel ou Boulette de pois-chiche et/ou fève, préemballé","Falafel, prepacked",,mapped,-0.2704,-0.3075,-0.0372,-0.0513,-0.9203,3.0748,5.2095,3.0414,-0.4091,-0.5252,0.9575,6.1178,-0.7192,-2.9057,0.8432,-0.0913,0.1974,-0.1225,-2.0882
25591,"Galette ou pavé aux lentilles, soja et légumes, préemballé","Plant-based patty or steak from lentil, soybean and vegetables",,mapped,0.2073,-0.17,-0.0529,-0.075,-0.3738,2.0065,-4.4382,1.8704,0.0592,-0.0349,0.5308,5.1046,-0.121,14.2542,0.9814,0.0119,0.1181,0.221,0.0347
25592,"Galette ou pavé au blé (seitan) et légumes, préemballé",Plant-based patty or steak from wheat (seitan) and vegetables,,mapped,-0.1628,-0.2565,0.327,-0.1898,-1.3958,0.8989,0.9744,1.609,-0.0653,-0.2688,0.175,8.5656,-0.6814,-6.7278,1.0008,-0.0645,-0.0014,-0.3721,-0.4415
25593,"Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé","Plant-based patty or steak from wheat and soybean (vegan), prepacked",,mapped,-0.0467,-0.0759,0.126,-0.1652,-1.0186,1.9754,3.8817,3.0668,-0.2629,-0.4652,0.9615,4.9677,-0.8059,-10.1424,0.7658,-0.0931,0.1224,-0.0844,-0.5325
25594,"Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé",Plant-based patty or steak from wheat and soybean (not vegan),,mapped,-0.0164,-0.1337,-0.1654,-0.1876,-1.466,1.4747,4.9363,3.0332,-0.2145,-0.365,0.8414,3.8168,-0.3192,-7.0798,0.7293,-0.1134,0.9166,-0.1455,-0.4832
25595,"Galette ou pavé au soja et fromage, préemballé",Plant-based patty or steak from soybean and cheese,,mapped,-0.1478,-0.1916,0.0162,-0.0415,-0.1693,0.7849,-7.2162,0.0515,0.0059,-0.2306,0.1023,12.7328,-0.1626,24.9028,1.1213,0.0154,0.0159,0.0833,-0.0857
25596,"Galette ou pavé au soja et légumes, préemballé","Soy-based patty, plain (vegetable steak), prepacked",,mapped,-0.2232,-0.1117,0.1649,-0.053,-1.0735,1.9611,1.1551,5.1829,-0.1891,-0.32,1.7944,3.6196,-0.8732,-14.4054,0.7136,0.2997,-0.1161,0.1271,-0.1887
25596_1,"Galette ou pavé au soja et légumes, préemballé","Soy-based patty, plain (vegetable steak), prepacked",,mapped,-0.2394,-0.2971,-0.0004,0.062,-0.1413,0.9811,-10.7688,0.6971,-0.0768,0.1701,0.3083,21.51,0.3077,12.7463,1.1222,-0.0711,0.0913,0.1651,-0.1202
25596_2,Galette de soja (steak végétal) à la provençale,"Soy-based patty, Provencal-style (vegetable steak)",,mapped,0.1534,-0.0297,0.032,-0.1013,-0.5559,1.6537,-1.2291,3.4006,-0.2087,-0.3611,1.2636,4.2429,-0.8133,-13.8221,0.59,0.1667,-0.114,0.1932,-0.3822
25597_1,"Galette ou pavé au soja, fromage et légumes, préemballé","Plant-based patty or steak from soybean, cheese and vegetables",,mapped,0.1863,-0.1634,0.0225,0.0088,-0.5014,0.8816,-7.0784,0.9215,-0.0954,0.2618,0.1652,13.7603,-0.2235,25.2029,1.0241,-0.0796,0.1894,0.2465,-0.0574
25597_2,Galette de tofu (steak végétal),Tofu patty (vegetable steak),,mapped,-0.0678,-0.2179,-0.0584,-0.0913,-0.2683,0.8804,-8.7567,0.4893,-0.0537,0.0422,0.0349,15.4716,-0.3258,19.8524,1.0072,0.0008,-0.0774,-0.1763,-0.15
25598,"Seitan, préemballé",Seitan,,mapped,-0.501,-0.2661,-0.0368,-0.2033,-1.8471,3.5519,-1.3031,-0.6573,-0.1911,-0.6047,-0.4992,9.1411,-0.7956,-7.8927,1.1441,-0.1763,0.1169,-0.2863,-0.8454
25600,"Céleri rémoulade, préemballé","Celeriac in remoulade sauce, prepacked",,mapped,0.3024,-0.0429,0.1454,-0.1442,-1.4727,9.8976,7.365,5.0977,-0.2293,-0.0444,1.6805,3.8264,-0.025,-0.6386,1.2243,-0.0379,0.0793,-0.2056,-0.4821
25601,"Salade de thon et légumes, appertisée, égouttée","Prepared mixed tuna and vegetable salad, canned, drained",,mapped,-0.0864,-0.1818,-0.107,0.0285,-0.1207,3.1366,-2.3376,0.3207,-0.0277,0.2306,0.0394,9.7715,-0.0933,4.5606,1.1667,-0.0381,-0.0378,0.0197,-0.21
25602,"Salade composée avec viande ou poisson, appertisée, égouttée","Prepared mixed meat/fish canned, drained salad",,mapped,-0.3707,-0.0129,-0.1119,0.042,-0.1689,1.1666,-1.8964,0.1936,0.0277,0.0153,-0.017,15.474,-0.0899,-1.8746,0.6894,0.0541,0.0074,-0.172,-0.1685
25604,"Salade verte, crue, sans assaisonnement","Green salad, raw, without seasoning",,mapped,0.0193,-0.1658,0.1168,-0.1359,-1.0744,1.2904,-1.5291,3.6555,0.0444,-0.0237,1.2807,4.97,-0.0056,-5.4998,0.3054,-0.0706,0.0371,-0.069,0.0
25605,Champignon à la grecque,Greek-style marinated mushrooms,,mapped,0.0635,-0.0662,-0.033,-0.0345,-0.3367,1.1072,-4.1629,0.7377,0.0541,0.1589,0.3497,9.1842,-0.1595,-76.2293,0.5465,0.0752,-0.2328,-0.0293,0.0052
25606,Salade de pommes de terre maison,"Prepared potatoes salad, home-made",,mapped,-0.2196,0.1497,-0.1769,-0.3416,-1.0727,-0.6379,3.8291,0.6098,-0.2724,-0.4385,-0.0113,3.1732,-0.7448,-3.2837,1.0618,-0.0189,0.4382,-0.1391,-0.2748
25608,"Taboulé ou Salade de couscous, préemballé","Tabbouleh, prepacked",,mapped,-0.4137,-0.1514,-0.0018,-0.0027,-1.7437,2.2274,8.1621,2.9238,-0.1706,-0.1721,0.9645,8.7101,-0.0986,-3.0856,1.1929,0.0185,-0.1318,-0.2958,-0.5162
25609,"Salade de pomme de terre à la piémontaise, préemballée","Potato salad, piémontaise-style, prepacked",,mapped,-0.1496,0.0249,-0.0055,0.2421,-0.9907,-0.0525,3.1988,1.3024,-0.1639,-0.5044,0.4498,3.9023,-0.6658,-0.455,1.1601,-0.0566,0.2408,-0.259,-0.238
25610,Museau de boeuf en vinaigrette,Ox muzzle in salad dressing sauce,,mapped,-0.1999,0.2085,-0.3191,-0.1406,-0.4371,0.2771,31.3283,0.0738,-0.209,-0.0651,-0.2867,2.9542,-0.1286,30.2951,-0.2457,-0.0729,-0.1206,-0.1908,2.2579
25614,Salade de riz,Prepared rice salad,,mapped,0.1316,0.1021,0.0056,-0.0385,-0.5215,0.0205,-4.1963,1.5442,-0.2115,0.2304,0.4162,7.3418,-0.3501,-5.1786,1.11,0.043,-0.1417,0.1369,-1.6124
25615,"Salade de pâtes, végétarienne","Prepared pasta salad, vegetarian",,mapped,-0.0009,-0.172,-0.0119,0.4133,-1.3986,0.8648,2.9616,1.9537,0.0504,0.3699,0.66,16.5611,-0.2884,6.2719,1.3954,0.0312,0.0543,0.1812,-0.1355
25619,"Salade de pâtes aux légumes, avec poisson ou viande","Prepared pasta salad, with vegetable, meat or fish",,mapped,-0.0948,0.1109,-0.0003,-0.1511,-0.625,0.8926,2.0703,0.6533,-0.0038,0.1218,0.2997,18.3548,-0.2846,8.5728,1.1714,0.0202,0.0297,-0.0487,-0.126
25620,"Guacamole, préemballé","Guacamole, prepacked",,mapped,0.0684,-0.0184,-0.0652,0.0534,-0.4183,1.2434,-3.249,0.0127,-0.1875,-0.0452,0.1964,6.3822,0.0484,26.5223,1.082,-0.1244,-0.0713,0.0587,0.2855
25621,Houmous,Hummus,,mapped,-0.0017,-0.0315,0.045,-0.0784,-0.6681,3.2571,2.5877,-0.1438,-0.6536,-0.8039,-0.1086,4.2498,-0.8748,-0.6179,0.8079,-0.1449,-0.296,0.2005,-4.7217
25623,Tarte au maroilles ou Flamiche au maroilles,Maroilles cheese tart or maroilles cheese flamiche,,mapped,-0.0715,-0.1706,0.2578,-0.1326,-0.6952,0.7431,8.2666,0.1699,-0.1576,-0.1326,-0.0696,5.2764,-0.1033,-2.5493,0.7389,-0.318,0.2749,-0.1164,-0.1184
25625,Crêpe ou Galette fourrée au poisson et / ou fruits de mer,"Crepe or buckwheat crepe, filled with fish and/or seafood",,mapped,-0.4414,0.3137,-0.261,-0.5269,-0.8768,1.9681,6.7281,0.0978,-0.3081,-0.3487,0.2586,3.2754,-0.3709,-20.0251,0.6103,-0.2157,-0.0672,-0.5408,-0.3677
25628,"Salade César au poulet (salade verte, fromage, croûtos, sauce)","Caesar's salad (salad, chicken, croûtons, sauce)",,mapped,-0.1506,0.2251,-0.1546,-0.345,-0.4758,1.1391,-0.0192,0.7881,-0.0411,0.0592,0.2293,4.6531,-0.557,-4.8755,1.3763,0.0334,0.0903,-0.1084,-0.0967
25635,Lasagnes ou cannelloni au fromage et aux épinards,Lasagna or cannelloni with goat cheese and spinach,,mapped,0.0825,0.2015,-0.1126,-0.1867,-0.6326,0.8442,8.5007,0.2991,-0.0184,0.0569,0.0876,8.8301,-0.135,-16.2899,1.09,-0.0316,-0.0121,-0.2363,-0.1836
25900,"Soupe aux lentilles, préemballée à réchauffer","Soup, lentils, prepacked, to be reheated",,mapped,-0.1467,-0.3197,0.0147,0.111,-0.4376,1.4859,-5.5211,0.2382,-0.0075,0.0858,0.0661,2.8527,-0.0454,-24.8423,0.6009,-0.172,-0.0274,-0.1506,0.0656
25901,"Soupe à la volaille et aux légumes, préemballée à réchauffer","Soup, chicken and vegetables, prepacked, to be reheated",,mapped,-0.0941,-0.2018,-0.0898,-0.0255,-0.0829,0.401,-9.0196,0.0769,0.0511,-0.0329,0.1036,9.8962,-0.1698,5.6471,0.429,0.0705,0.0,0.2631,0.0271
25903,"Soupe aux légumes variés, préemballée à réchauffer","Soup, mixed vegetables, prepacked, to be reheated",,mapped,-0.0894,-0.4378,-0.0243,0.1558,-1.1692,2.2254,-0.2961,0.1975,-0.21,-0.2872,-0.0905,8.9566,-0.2111,-14.1504,0.7441,-0.2236,0.1407,-0.0538,-1.2144
25904,"Soupe de poissons et / ou crustacés, préemballée à réchauffer","Soup, fish and/or crustacean, prepacked, to be reheated",,mapped,-0.0472,-0.1639,0.0579,0.1685,0.2146,0.6394,-1.5195,0.3391,-0.0656,0.0565,0.1595,15.3352,-0.0251,8.1192,0.495,0.0582,-0.0035,0.0143,0.1088
25905,"Soupe aux légumes variés, déshydratée reconstituée","Soup, mixed vegetables, dehydrated and reconstituted",,mapped,-0.0552,-0.2792,0.083,-0.0112,-1.2321,3.4661,1.737,-0.0974,-0.2523,-0.2016,-0.0829,8.6485,-0.3018,-11.5034,0.4819,-0.0112,-0.0049,-0.2297,-1.3499
25907,"Soupe aux poireaux et pommes de terre, préemballée à réchauffer","Soup, leek and potato, prepacked, to be reheated",,mapped,-0.0017,-0.1225,-0.0894,-0.3998,-0.6774,0.0113,-3.6543,0.1926,-0.1621,-0.5306,-0.0493,11.5325,-0.3016,-20.3341,0.5176,-0.0903,-0.1059,-0.1979,-1.1315
25908,"Soupe à la volaille et aux vermicelles, préemballée à réchauffer","Soup, chicken and vermicelli, prepacked, to be reheated",,mapped,-0.1021,-0.27,0.0114,-0.1155,-0.8999,0.7834,0.902,1.2787,-0.201,-0.0894,0.1548,5.3914,-0.3888,-21.7249,1.0895,-0.1282,0.3829,-0.1298,-0.0257
25910,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",,mapped,-0.0636,-0.1315,-0.0497,-0.0314,-0.3359,0.5564,-4.756,0.1081,-0.0666,-0.0884,0.0331,8.0851,-0.1018,7.2131,0.8971,0.2156,-0.1466,-0.167,-0.099
25912,"Soupe aux champignons, préemballée à réchauffer","Soup, mushrooms, prepacked, to be reheated",,mapped,-0.1001,-0.1128,0.0289,0.0239,-0.4884,0.5297,-2.2057,-0.1778,0.0572,0.0444,-0.0496,6.06,-0.1543,-76.3757,0.1276,-0.1925,0.0634,-0.06,-0.0906
25913,"Soupe à la carotte, préemballée à réchauffer","Soup, carrots, prepacked, to be reheated",,mapped,-0.1744,0.0157,0.0176,-0.1273,-0.8105,9.1964,0.7928,0.0438,-0.1519,0.0207,-0.1325,6.3756,-0.2975,-12.3664,0.9019,-0.0699,0.374,-0.1295,-1.2701
25914,"Soupe à la tomate, préemballée à réchauffer","Soup, tomatoes, prepacked, to be reheated",,mapped,0.0115,-0.4468,-0.0124,-0.0066,-0.4573,1.314,-5.848,0.3227,-0.0229,-0.2164,0.1928,18.067,-0.0239,-22.2006,0.9913,0.122,0.0533,-0.1463,0.0
25915,"Soupe chorba frik, à base de viande et de frik","Soup, chorba frik, w meat and frik",,mapped,-0.1691,-0.1037,-0.0831,-0.1663,-0.5762,0.4238,30.247,0.1025,-0.1457,0.1119,-0.0365,5.0464,-0.1351,-30.673,1.0231,0.0295,-0.0145,-0.0186,-0.7084
25916,"Soupe minestrone, préemballée à réchauffer","Soup, minestrone, prepacked, to be reheated",,mapped,0.2259,-0.15,-0.0828,0.0313,-0.9194,1.9247,-5.2875,0.5028,-0.1298,-0.0365,0.0782,8.5686,-0.0278,8.5679,0.7718,0.346,-0.0218,0.1167,0.1048
25917,"Soupe au pistou, déshydratée reconstituée","Soup, pistou (basil, garlic and olive oil), dehydrated and reconstituted",,mapped,-0.1638,-0.3134,-0.0049,-0.3129,-0.7204,2.5304,-0.2108,-0.0732,-0.3456,-0.157,0.1059,5.9839,-0.1811,-1.6437,0.4012,0.0053,-0.0461,-0.0255,0.0938
25919,"Soupe de poissons et / ou crustacés, déshydratée reconstituée","Soup, fish and/or crustacean, dehydrated and reconstituted",,mapped,0.0231,0.1474,-0.1205,0.0321,-0.0935,0.8101,-1.5063,0.3523,-0.014,0.0759,0.145,15.3511,-0.0531,8.3331,0.5131,-0.0523,-0.0151,-0.0602,-0.1446
25923,"Soupe asiatique, avec pâtes, déshydratée reconstituée","Soup, Asian-style with noodles, dehydrated and reconstituted",,mapped,-3.452,-0.0589,0.199,-0.0176,-0.2133,1.8741,-2.4547,0.0832,0.0539,-0.0338,0.2711,9.0939,0.1792,-95.4321,0.7368,-0.1735,-0.2566,-3.7811,0.0378
25924,"Soupe marocaine, déshydratée reconstituée","Soup, Moroccan, dehydrated and reconstituted",,mapped,-0.0328,-0.2521,0.0183,-0.0504,-0.5353,0.581,34.1547,0.0445,-0.1912,0.1002,-0.0903,4.545,-0.0529,-27.3338,0.4976,-0.0957,0.1116,-0.3872,-0.6011
25925,"Soupe aux poireaux et pommes de terre, déshydratée reconstituée","Soup, leek and potato, dehydrated and reconstituted",,mapped,-0.2031,0.0153,0.1879,0.1167,-0.6574,0.5945,-1.4356,-0.1672,-0.2003,-0.4071,-0.1607,11.3984,-0.5974,-14.8955,0.3749,-0.1814,0.0875,-0.151,-1.3174
25928,"Soupe à la volaille et aux légumes, déshydratée reconstituée","Soup, chicken and vegetables, dehydrated and reconstituted",,mapped,-0.0941,-0.2018,-0.0898,-0.0255,-0.0829,0.401,-9.0196,0.0769,0.0511,-0.0329,0.1036,9.8962,-0.1698,5.6471,0.429,0.0705,0.0,0.2631,0.0271
25930,"Bouillon de boeuf, déshydraté reconstitué","Broth, stock or bouillon, beef, reconstituted with water at consumer",,mapped,-1.141,-0.3396,-0.0573,-0.193,-0.8203,1.2836,-3.0999,0.1113,-0.1458,3.905,0.1914,23.5469,29.5981,2.7639,0.6569,-0.0081,-0.0011,-2.3617,-0.1
25932,"Soupe aux asperges, déshydratée reconstituée","Soup, asparagus, dehydrated and reconstituted",,mapped,-0.2467,-0.1112,-0.2467,0.0304,-0.0546,0.6944,-7.183,0.3963,-0.1427,-0.003,-0.0858,6.6407,-0.0278,6.2354,0.5956,-0.0577,0.0368,-0.0795,0.0763
25933,"Soupe à la tomate et aux vermicelles, préemballée à réchauffer","Soup, tomatoes and vermicelli, prepacked, to be reheated",,mapped,-0.0609,0.117,0.0495,0.0234,-1.0789,1.0975,-0.8774,0.944,-0.4472,-0.0844,-0.0866,13.5801,-0.114,-14.9941,1.0755,-0.161,-0.2517,-0.0533,0.056
25934,"Soupe aux céréales et aux légumes, déshydratée reconstituée","Soup, cereals and vegetables, dehydrated and reconstituted",,mapped,-0.0334,-0.3357,0.1081,-0.1218,-1.4068,2.1286,0.5219,0.6842,0.0404,-0.024,0.2318,13.966,-0.1763,-12.7333,0.3921,0.0143,0.0311,-0.0141,0.1259
25935,"Soupe à la tomate, déshydratée reconstituée","Soup, tomatoes, dehydrated and reconstituted",,mapped,0.0713,-0.2594,0.0246,-0.2247,-0.3905,2.8071,-4.1335,0.3798,-0.0364,-0.076,0.0656,19.4764,-0.1171,-16.529,0.3129,0.0138,0.1446,-0.0919,0.0
25936,"Soupe aux champignons, déshydratée reconstituée","Soup, mushrooms, dehydrated and reconstituted",,mapped,0.1047,-0.0915,-0.2458,-0.0257,-0.2659,0.9068,-2.0936,0.1023,-0.0395,0.2024,-0.0246,5.9874,-0.1866,-76.2893,0.1556,-0.0093,-0.0326,0.1178,-0.0368
25942,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",,mapped,-0.162,-0.0929,-0.1109,-0.0854,-0.636,0.984,-4.6829,-0.0623,0.0311,-0.0894,-0.0694,8.0256,-0.1324,7.3821,0.456,-0.3806,0.0451,0.1667,-0.0537
25945,"Soupe au potiron, préemballée à réchauffer","Soup, pumpkin, prepacked, to be reheated",,mapped,-0.0106,-0.371,0.0027,-0.2041,-0.8459,0.9003,1.2918,0.1582,-0.1873,-0.1836,0.1963,8.5796,-0.2216,-8.9315,0.4426,-0.099,-0.1309,0.0056,0.0838
25947,"Bouillon de volaille, déshydraté reconstitué","Broth, stock or bouillon, poultry, reconstituted with water at consumer",,mapped,-0.4253,-0.0652,-0.0614,-0.0633,-0.3621,0.9307,-3.8206,0.2618,-0.0978,0.0371,0.3531,14.4113,0.0,2.156,0.6289,-0.0087,0.1133,-0.1987,0.3377
25948,"Bouillon de légumes, déshydraté reconstitué","Broth, stock or bouillon, vegetables, reconstituted with water at consumer",,mapped,0.1867,-0.0747,-0.0085,-0.087,-0.5001,1.5721,-3.1815,0.1745,-0.1983,-0.1991,-0.0646,15.3358,0.1325,-5.1549,0.3317,-0.0841,-0.1014,-0.0865,-0.2559
25949,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",,mapped,-0.0334,-0.3357,0.1081,-0.1218,-1.4068,2.1286,0.5219,0.6842,0.0404,-0.024,0.2318,13.966,-0.1763,-12.7333,0.3921,0.0143,0.0311,-0.0141,0.1259
25950,"Soupe à la volaille et aux vermicelles, déshydratée reconstituée","Soup, chicken and vermicelli, dehydrated and reconstituted",,mapped,-0.0954,-0.1855,-0.1526,-0.2207,-0.4312,1.4896,1.732,1.0272,0.1194,-0.069,0.2147,5.2216,-0.1829,-20.3371,0.4407,-0.005,0.4835,-0.1133,-0.1274
25953,"Soupe au pistou, préemballée à réchauffer","Soup, pistou (basil, garlic and olive oil), prepacked, to be reheated",,mapped,0.0051,0.1445,-0.0964,-0.1531,-0.5017,1.8472,-1.576,0.119,0.0263,-0.2049,-0.1144,6.2488,-0.1391,-2.0814,0.5642,-0.1812,-0.0677,-0.0667,-0.0159
25954,"Soupe au potiron, déshydratée reconstituée","Soup, pumpkin, dehydrated and reconstituted",,mapped,0.0083,-0.2331,-0.1533,0.1334,-1.0524,1.36,2.6818,0.0067,0.3523,-0.131,-0.0606,8.2759,0.1509,-6.9863,0.3474,-0.17,0.1938,-0.1398,-0.1684
25955,"Soupe asiatique, avec pâtes, préemballée à réchauffer","Soup, Asian-style with noodles, prepacked, to be reheated",,mapped,-3.2584,-0.0303,0.3176,0.0867,-0.2236,2.019,-2.9748,0.0701,0.0545,-0.0209,0.0981,9.2399,-0.1291,-95.2113,0.4705,-0.148,0.1725,-3.5909,0.0392
25956,"Soupe minestrone, déshydratée reconstituée","Soup, minestrone, dehydrated and reconstituted",,mapped,0.1058,-0.0998,0.1726,-0.0288,-0.5076,2.416,-4.2997,0.2426,-0.008,-0.0313,0.1587,8.5082,-0.0572,8.778,0.5579,-0.3611,-0.0056,-0.2707,-0.1084
